@relation breast_cancer-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R31_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A30-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Benign? {0,1}

@data
0.080851,0.002431,0.065078,-0.02631,0.074127,0.064136,-0.04088,0.106466,-0.130616,0.026532,0.033863,-0.069016,-0.082873,-0.085629,0.050346,0.024484,-0.02673,0.024888,-0.008368,0.077327,0.035203,0.052493,0.053692,0.021215,-0.006527,0.038522,-0.033252,-0.034749,-0.027178,0.069336,0
0.018563,0.031946,-0.039205,0.042983,0.08767,-0.06493,0.028581,0.016891,0.061527,0.006269,0.082511,-0.020279,-0.080726,-0.019403,-0.021876,-0.019825,-0.061305,0.015222,-0.05176,-0.034944,0.056284,0.010155,-0.017637,0.01582,-0.024122,0.007994,-0.03514,0.047925,0.00707,0.008831,0
0.002738,-0.020271,0.026976,0.010113,-0.031994,0.065191,-0.030372,0.033553,0.018599,-0.007699,0.023687,0.039339,0.028641,-0.032851,-0.078839,0.025182,-0.001896,-0.087221,0.040614,-0.030868,-0.009481,0.053344,-0.079614,0.049724,-0.024857,-0.036799,0.01541,-0.012866,0.022071,-0.00346,1
0.012189,-0.009624,0.071688,-0.03263,0.049158,-0.077646,-0.062248,-0.050342,0.05716,0.121135,0.061519,0.042169,0.018045,-0.054509,0.083116,0.004626,0.113873,0.064661,0.033144,-0.086021,-0.024678,-0.025228,-0.03511,0.018101,-0.116965,-0.096047,-0.043503,-0.045565,0.173809,0.070386,0
0.014158,-0.00091,0.018066,0.010166,-0.027646,0.0222,0.021529,0.002176,0.015983,0.037776,-0.014575,0.01368,-0.017286,0.00549,0.020008,0.02803,0.018562,0.006009,-0.014609,0.010805,-0.009839,-0.00267,0.024628,-0.046063,0.007934,0.011639,0.006483,0.024124,-0.000578,0.008288,1
0.016167,0.046197,0.010263,0.005808,-0.029969,0.031389,0.036881,0.000859,-0.005606,-0.014762,-0.035715,-0.001781,0.005234,-0.013181,-0.034588,-0.028845,0.027737,0.007603,0.022209,-0.019339,-0.054032,0.011829,0.010769,0.001363,0.024351,0.022143,-0.01786,0.007094,0.00375,-0.012839,1
-0.015959,0.057189,-0.007496,0.0316,0.032782,0.008887,-0.031274,-0.012379,-0.040952,-0.017149,0.044496,0.029467,0.081503,-0.014693,-0.117941,-0.005712,-0.066438,0.011847,-0.080044,-0.031543,0.025353,0.047896,0.05663,0.022008,-0.068761,0.068488,0.042569,-0.045712,-0.080031,-0.031662,1
-0.011756,-0.010254,0.058241,0.016294,0.001455,0.016229,-0.031693,-0.04868,0.035189,-0.004683,0.018435,0.034079,-0.020343,0.001187,-0.005539,0.039225,0.016799,0.059645,-0.005253,0.002943,-0.01919,-0.015034,0.011386,-0.011052,0.046175,-0.000304,-0.04481,-0.010567,0.04573,0.0033,1
0.002054,0.016189,0.011133,0.051478,-0.083831,-0.045588,0.058355,-0.106267,0.03689,-0.064207,0.032949,0.012703,-0.033792,-0.027074,0.064936,-0.024362,0.018281,-0.017251,0.000845,-0.007202,0.009011,0.044366,-0.065388,0.067439,-0.082282,-0.022656,0.035762,-0.024236,-0.024511,0.068974,0
0.031219,-0.075429,-0.04666,-0.021638,-0.061863,-0.02553,-0.037477,-0.001982,0.009303,-0.034112,0.017852,-0.095886,0.041325,0.022532,0.024542,0.00418,-0.024497,-0.04339,-0.010558,-0.003092,-0.043344,0.060503,-0.033,-0.018872,-0.016012,0.034687,0.012129,0.0156,-0.037549,-0.024777,1
0.010888,0.013357,0.018042,0.035888,-0.044346,0.054125,0.009226,0.016119,-0.012245,-0.03906,-0.031708,-0.026336,0.016297,-0.01,-0.059856,0.013263,-0.008848,-0.072218,-0.030031,0.007583,-0.033163,0.029858,-0.012109,0.048172,0.005437,0.033443,0.018619,0.03882,-0.007398,-0.015761,1
-0.048454,0.004095,-0.069044,0.030077,0.007676,0.02684,-0.025664,0.052079,0.003282,-0.026937,0.084043,-0.018111,0.00355,-0.017855,-0.063726,0.059202,-0.01389,0.052012,-0.077028,-0.072836,0.100702,-0.06753,0.097081,-0.036528,0.045389,0.049294,0.056752,-0.009433,-0.03633,-0.060271,1
-0.039448,0.000075,0.041198,-0.064197,0.022804,0.013673,0.007044,0.008632,0.042646,-0.051113,-0.063073,0.000486,0.007726,0.008201,0.007202,-0.007202,-0.022475,0.01624,-0.01442,0.016641,-0.025267,0.022511,-0.037464,0.005225,-0.031078,-0.024926,-0.044377,0.007053,0.016603,0.009954,1
-0.011281,0.00014,-0.018697,-0.002298,-0.030401,0.01523,-0.011381,0.005353,0.021787,0.020822,-0.048106,0.00441,0.014456,0.00749,0.017415,0.008966,-0.015584,-0.00136,-0.025109,0.031467,0.027043,0.000043,0.032213,-0.039818,0.008139,-0.000843,0.00688,-0.017503,-0.009723,0.020425,1
-0.025588,-0.040595,0.048158,-0.024449,0.057826,0.027256,-0.003131,-0.004905,-0.008572,0.060338,0.014645,0.024017,0.014019,-0.029958,-0.060817,0.067573,0.038376,0.005544,-0.000443,0.024759,-0.010221,-0.015109,0.059289,-0.032153,0.004699,0.10239,0.021225,-0.006174,0.043633,0.132105,0
0.035951,0.008501,0.033775,-0.006333,-0.016352,0.002938,0.002147,-0.02037,0.030893,0.027152,-0.006741,0.0029,0.013096,0.010698,0.018768,0.012535,-0.006538,0.027157,0.002038,0.008023,-0.004708,-0.024638,-0.009436,-0.053359,0.003388,0.015531,-0.017311,-0.042435,0.018735,0.00448,1
0.019234,0.075499,0.036794,0.001388,-0.034779,0.004357,-0.086154,-0.003617,0.029585,0.035395,0.144123,0.051597,0.040886,-0.02989,0.038942,-0.011479,0.04472,-0.005888,-0.098936,0.113708,0.043636,-0.001994,0.025179,0.055791,-0.07227,0.038585,0.113127,0.08486,-0.051154,0.074204,0
-0.020926,0.014226,-0.051305,0.000685,-0.045474,-0.020577,0.003606,0.004384,0.020933,-0.009384,-0.017295,0.003607,-0.032056,-0.009402,-0.000462,-0.027225,-0.002215,-0.017486,-0.020637,0.006164,-0.057025,0.011154,0.054853,-0.027493,-0.000022,-0.020895,0.010973,-0.015854,0.009379,0.045877,0
0.054466,-0.002121,-0.064212,-0.015168,0.034304,-0.037273,-0.000583,-0.006317,0.046089,0.019674,0.019412,0.015691,-0.005202,-0.079321,0.034321,-0.069114,0.042442,0.080443,-0.044869,0.021558,-0.024249,-0.026135,0.017537,0.036964,-0.033093,0.02594,0.036474,0.024519,0.007618,0.098182,0
-0.002516,-0.036957,0.050038,-0.004282,-0.032833,-0.012552,0.014721,0.003627,0.048256,0.018046,0.006018,0.040411,-0.015293,0.023841,0.028154,-0.007047,0.0183,0.003262,-0.017877,0.029786,0.040668,-0.053815,0.00661,0.001725,0.005708,-0.015531,-0.003367,0.003791,-0.010775,-0.013137,0
-0.088015,-0.034637,-0.047728,-0.005577,0.081626,0.052084,-0.006189,0.019946,-0.062285,-0.030144,0.044669,-0.06104,-0.039596,0.078516,0.074283,0.053383,-0.038646,0.044986,0.057121,0.021045,-0.007418,-0.092807,-0.07619,0.032566,0.130381,-0.053612,0.065294,-0.062946,0.102934,0.002667,0
-0.065686,0.022178,-0.038458,-0.058837,-0.088349,-0.025577,-0.050275,-0.100856,-0.002086,0.002176,0.022389,0.086591,-0.043872,-0.025875,0.017354,-0.015222,0.051087,-0.057382,0.019909,0.029453,-0.017437,-0.033266,-0.018538,-0.073318,-0.04362,-0.082594,-0.011681,-0.025205,-0.074025,0.047102,0
-0.004364,-0.053483,0.024934,-0.055116,-0.054618,0.006703,0.019949,-0.080505,-0.080058,-0.070896,-0.029338,0.017874,-0.024321,-0.178397,-0.046139,0.071234,-0.10502,-0.067348,0.137286,0.185547,0.039748,-0.074856,-0.118213,-0.022381,-0.073612,-0.055758,0.113592,-0.092026,-0.020847,-0.021177,0
-0.092162,0.038523,0.024174,-0.030398,0.009562,0.106876,0.001925,-0.007522,-0.001509,-0.027684,0.004322,0.010454,-0.006024,0.090227,0.088421,0.057276,0.009937,-0.058756,-0.031551,-0.016353,-0.047498,0.010467,-0.014007,0.03087,-0.102339,-0.098072,-0.003573,-0.046741,0.031723,0.006653,0
-0.010461,0.024387,0.021448,-0.010849,0.019139,0.034794,0.035523,0.027296,0.005156,-0.018442,0.033871,-0.000363,-0.061775,0.064467,0.013159,-0.031964,0.000187,-0.048651,-0.04706,-0.057991,-0.045149,0.053871,-0.013685,0.02269,-0.021571,-0.029631,-0.067916,-0.043558,0.003505,0.066777,0
0.012581,0.008936,0.007682,0.04256,0.028681,0.014545,0.016258,-0.008025,0.038742,0.021218,0.01492,0.00573,-0.035949,-0.017106,0.009198,-0.000474,-0.040841,-0.026476,-0.032061,-0.026484,0.00733,0.02056,-0.02882,0.063089,-0.015256,-0.027452,-0.067783,0.029675,-0.015116,0.012218,0
-0.06043,-0.033666,0.018041,0.046745,0.075004,-0.048125,-0.069287,-0.0366,0.015423,-0.010195,-0.02923,0.038015,-0.100578,0.048912,-0.012897,-0.028386,-0.056238,0.064078,-0.029573,0.05993,-0.045216,-0.026158,-0.002207,-0.038401,0.0582,-0.007737,0.050881,0.002942,0.064751,-0.021187,0
0.020128,0.043119,0.023666,0.034394,0.000503,0.036807,0.020413,0.047701,0.023564,0.036174,-0.03339,-0.01701,0.009763,0.015803,-0.067793,0.004619,-0.041818,-0.077798,-0.008967,-0.053832,-0.025743,-0.006642,-0.030938,0.040442,0.003266,-0.001592,0.004297,-0.03051,-0.015048,0.017239,0
-0.031516,-0.021588,0.03479,0.035041,0.028458,-0.060434,0.019802,0.044916,0.008554,0.045931,-0.017379,-0.043577,-0.002027,-0.057994,0.035902,-0.004467,-0.006834,0.054293,-0.07524,0.033355,-0.003902,-0.002089,0.064877,-0.009136,-0.034032,-0.027191,0.001161,-0.03185,0.031406,0.037044,0
0.112327,-0.031252,-0.031516,-0.123754,0.087246,0.219378,-0.107461,0.028841,-0.056772,0.054152,-0.017123,-0.051128,-0.09948,-0.067692,0.042333,0.034753,0.081075,0.038632,-0.042452,0.088023,-0.105586,0.129854,-0.024981,0.144093,0.111662,0.022002,-0.012375,-0.166204,-0.144594,0.033427,0
0.071794,0.000839,0.052125,-0.007575,-0.022186,-0.010919,-0.031916,-0.006721,0.020165,-0.021433,-0.007063,0.061509,0.017593,0.033579,0.059092,0.04032,-0.021648,0.033372,-0.016966,0.032261,0.029391,-0.037053,-0.028865,-0.040467,0.025705,0.031844,0.016176,-0.047524,0.030886,0.002818,1
0.029973,-0.020864,-0.018579,0.032856,0.013672,0.03002,-0.02016,-0.014219,0.004535,-0.025242,-0.019451,0.02658,-0.00968,-0.048262,-0.040233,0.032066,-0.035922,-0.028379,0.00689,-0.016225,0.011876,0.013507,-0.020776,0.028029,0.011066,-0.028925,-0.034878,0.002125,0.004013,-0.012329,1
-0.000249,-0.017344,0.045742,0.038277,-0.01978,0.020153,0.017563,-0.029642,0.008337,-0.019774,-0.05761,0.010025,-0.004331,0.025399,-0.01853,-0.039215,-0.020602,0.019914,-0.043144,-0.012885,-0.038201,-0.001371,0.020989,0.023957,0.003382,0.061796,-0.004738,-0.00492,-0.030954,-0.004903,1
-0.001297,-0.036432,-0.025294,-0.043593,-0.034126,-0.038438,-0.053184,0.037428,0.046047,-0.011468,-0.021051,0.0814,-0.016547,-0.013611,0.004216,0.027913,-0.000506,0.058384,-0.007261,-0.013684,0.054842,0.000156,-0.02975,0.024945,0.024177,0.025352,-0.052165,-0.008053,0.004611,0.009873,1
0.035802,0.070511,0.01633,0.040239,-0.017261,0.02861,0.037471,-0.042633,-0.008497,-0.010439,-0.008241,-0.013586,-0.003455,-0.051187,-0.034845,0.011771,0.028204,-0.009408,0.008069,-0.031697,-0.017273,0.023071,0.008828,0.013764,0.011089,-0.014004,-0.021346,0.030913,0.000089,0.013326,1
-0.007897,0.023098,-0.0173,-0.029733,-0.029179,-0.004447,0.010401,-0.000297,0.012546,0.013834,-0.034135,0.008324,0.008153,-0.00782,0.020846,-0.009703,0.02052,0.019905,-0.005873,0.019146,0.021033,-0.007433,0.03129,-0.042723,0.025714,-0.006433,0.003517,0.017428,0.005995,0.009811,1
-0.030611,-0.020855,0.018053,0.038525,0.068753,0.022272,0.046205,0.056213,-0.033068,-0.048858,0.0682,-0.018069,-0.024543,0.004548,-0.014075,-0.031762,-0.0624,0.014462,0.020108,0.095649,0.03661,-0.069544,-0.08379,0.069472,0.085614,0.062967,0.05737,-0.044056,0.017596,-0.005008,0
-0.025303,0.010859,-0.031911,-0.023203,-0.002722,0.005479,0.00469,-0.061599,-0.010771,-0.018283,-0.050714,-0.122587,-0.013952,0.023255,0.014395,-0.019942,0.009501,0.009449,-0.027444,0.015471,0.0432,0.019592,-0.020824,-0.06151,-0.036482,-0.01219,0.045862,0.03552,-0.020443,0.010143,1
-0.009462,0.027717,-0.036963,0.02827,0.05795,0.003365,-0.000781,0.013807,0.038879,0.015195,0.029659,0.003181,-0.006659,0.004734,0.002604,0.007947,-0.041054,-0.042231,-0.041055,-0.023059,-0.030406,0.029735,-0.022388,0.04192,-0.016931,-0.038072,-0.05426,0.037121,0.005136,0.032703,0
0.004158,-0.179686,-0.0477,-0.000875,-0.021149,0.055371,-0.059301,0.003454,0.013074,0.034836,0.024432,-0.061988,-0.027675,0.062661,-0.004082,-0.01625,0.015981,0.027753,0.084569,-0.017786,-0.010549,0.006314,0.04055,-0.173719,0.001571,0.036281,0.028397,0.058444,-0.029764,-0.009739,1
0.008357,-0.015117,0.01509,0.042233,-0.005501,0.021751,0.043169,-0.069481,0.012321,0.008269,-0.028781,-0.023878,0.024453,0.048351,0.0261,-0.031155,0.019292,0.007322,-0.0402,-0.013069,0.013386,0.013176,-0.017064,-0.001998,0.024626,0.021838,0.014828,-0.006342,-0.029567,-0.001997,1
0.036391,0.029258,-0.006123,0.028345,-0.026193,-0.023825,0.039347,0.018012,0.051426,-0.004659,0.028063,-0.01718,-0.065433,0.00355,0.021828,0.020519,-0.026158,0.000336,-0.01273,-0.050495,-0.006759,0.042934,0.036673,-0.012136,-0.043092,0.026138,-0.034161,0.057859,-0.002847,0.054927,0
0.02445,0.02635,0.005965,0.031238,0.009008,0.009891,0.031013,-0.011188,0.043892,0.032753,-0.015133,0.005241,0.033529,-0.009569,-0.048251,0.001817,-0.006542,-0.038417,-0.017315,-0.009767,-0.00271,0.0126,-0.022416,0.025494,0.014363,-0.021707,-0.002929,-0.024984,-0.000564,0.006708,1
0.011689,0.014784,0.012545,0.034349,-0.004001,0.011024,0.0134,-0.046368,0.001525,0.048023,-0.052936,0.01026,-0.019047,0.032523,-0.024468,-0.024522,-0.028956,-0.021519,0.00229,-0.02018,0.00845,-0.001632,0.044998,-0.022336,-0.00413,-0.023816,-0.006468,-0.039871,-0.01308,0.005726,1
-0.017712,0.014876,0.034796,-0.027069,0.059723,0.065117,0.079768,0.017003,-0.013082,-0.051113,0.069547,0.013935,-0.064475,-0.013787,0.004027,0.034141,0.003257,-0.018094,-0.078338,0.019568,-0.03354,0.034695,-0.019735,-0.020826,-0.08548,-0.030989,-0.038435,0.024741,-0.05764,0.023959,0
0.111869,0.054006,0.053704,0.011411,0.021028,-0.007971,-0.001641,-0.043121,-0.016401,0.022667,-0.008378,-0.06463,-0.010706,0.077037,-0.053587,-0.00012,-0.01166,-0.035571,0.047713,0.076008,-0.023982,-0.014524,0.01268,-0.084178,-0.053333,-0.003713,0.03605,0.026049,-0.011904,-0.04474,1
0.062745,0.008698,0.027692,0.025774,-0.044322,-0.08744,0.01678,0.032764,0.033601,0.034266,-0.045887,-0.004344,-0.005528,-0.0276,0.025445,-0.052182,0.01669,-0.070686,0.003736,-0.010417,0.018551,-0.041136,-0.010301,0.06357,-0.073318,-0.005141,0.037179,-0.00942,0.013621,0.072139,0
-0.015235,0.01863,-0.053502,0.000122,-0.042159,0.021886,0.018565,-0.054798,-0.001504,-0.005691,0.056027,0.065838,0.036133,0.007887,0.015201,-0.007864,0.03288,-0.027072,0.025505,-0.032325,0.009032,-0.023454,0.004484,0.022434,0.014281,-0.04703,0.052351,-0.038233,0.017548,0.03079,0
0.039333,-0.016242,-0.039964,0.03402,-0.063461,-0.004255,0.009648,-0.009674,0.001984,-0.000444,0.011332,0.033997,-0.000686,-0.01474,-0.036911,0.029092,0.030829,0.000143,0.00433,0.052019,0.048411,-0.000684,0.002601,0.035724,0.021407,0.021234,0.04307,-0.011225,0.087891,-0.033478,1
0.026218,0.006117,0.033146,0.039171,0.000585,0.023575,0.019187,-0.04744,0.006153,0.009264,0.012365,-0.00749,0.046239,0.010008,0.008346,0.01449,0.01693,-0.004013,-0.002118,-0.022914,-0.010296,0.02121,-0.021037,0.026647,0.040533,0.000194,-0.022004,0.010366,-0.025039,0.000051,1
-0.02517,0.058686,-0.076048,0.018708,0.028117,-0.047623,-0.057214,0.023572,-0.027817,-0.003988,-0.014189,0.018952,-0.020578,-0.017905,-0.016702,0.007229,-0.020909,0.073986,0.003039,-0.053157,-0.048679,0.047014,-0.00149,-0.035791,0.014433,-0.012073,0.042148,-0.060014,0.024566,-0.049263,1
0.026269,0.058409,-0.008743,0.026062,-0.042349,0.016616,0.026324,-0.008506,-0.015236,-0.006676,0.010161,-0.007298,-0.001959,-0.040309,-0.019028,0.006246,0.046226,0.005195,-0.009398,-0.004754,-0.019264,0.004708,0.016339,-0.016601,0.043022,0.017519,0.016952,0.026729,0.026031,-0.02707,1
0.041021,-0.033138,0.091859,-0.122686,0.061416,-0.037572,-0.057301,-0.154081,-0.025705,0.025802,-0.037137,0.034202,-0.16189,0.174896,-0.16165,-0.042693,-0.033259,0.002342,-0.00032,0.071023,0.025402,0.088528,-0.004392,-0.052976,0.019185,-0.055454,0.127114,0.096609,0.109432,-0.051856,1
0.040177,-0.016728,-0.003235,0.014237,0.023202,-0.026056,-0.022613,-0.029864,0.027863,-0.041546,-0.050262,-0.026669,0.037145,0.046962,-0.00422,0.015046,0.020749,-0.005073,0.00472,-0.000263,-0.027667,0.034876,0.037838,-0.014973,0.015014,-0.017814,0.001782,0.001188,-0.005591,0.002881,1
-0.192647,0.035298,0.223072,0.088024,0.015644,-0.176263,-0.157551,0.194187,0.035413,-0.02052,-0.067672,0.102531,-0.100983,0.060025,-0.12688,0.104067,0.150888,0.055052,-0.025554,0.039172,-0.005942,-0.017699,-0.118442,-0.057082,0.12896,-0.061619,-0.003356,0.088942,-0.16498,0.03768,1
-0.015321,0.036132,-0.017699,0.045367,-0.049661,0.019789,-0.048221,-0.032671,-0.030267,-0.002573,-0.024406,-0.014674,-0.067139,0.001776,0.063791,0.006747,-0.006025,-0.027809,-0.006192,0.005969,-0.008341,-0.021473,0.046469,-0.020846,-0.013008,-0.056414,-0.040985,-0.020026,0.017572,-0.025485,1
-0.018459,0.048759,-0.010072,-0.033681,-0.05961,-0.012911,-0.005929,-0.023749,-0.006615,-0.034364,0.024582,-0.006985,-0.018914,-0.011458,0.024824,-0.006855,0.019707,0.029057,-0.018864,0.015219,-0.074931,0.037977,0.050794,-0.002852,-0.009968,0.013924,-0.031034,0.070209,-0.055854,-0.028673,1
-0.011082,-0.003428,0.033531,0.013614,-0.020869,0.005468,0.007751,-0.006754,-0.004288,-0.018472,-0.074983,-0.045923,-0.037077,0.015488,0.008111,-0.008782,0.019918,-0.035533,-0.038061,0.019754,0.007684,0.004304,0.012506,-0.024374,-0.018979,-0.026493,0.008388,0.007025,0.025411,-0.031194,1
0.008359,0.005245,0.000089,0.002058,-0.030552,0.024251,0.047732,-0.003637,-0.004066,0.019398,-0.022372,0.032529,-0.024829,-0.017591,0.023372,-0.012917,-0.019637,0.002453,0.008096,0.00766,0.043648,0.00135,-0.001504,0.008497,0.034818,-0.026244,-0.024201,0.019914,-0.010966,-0.022272,1
0.024241,0.028147,0.007181,0.026203,-0.033917,0.004915,0.039564,0.003294,-0.000219,0.000126,-0.016504,0.023263,-0.005277,-0.008514,0.01565,-0.017066,0.001589,0.011412,0.018523,0.003798,-0.028336,-0.003699,0.010318,0.018852,0.037271,0.007513,-0.036695,0.034774,-0.031067,-0.013583,1
0.073045,0.034855,-0.011777,0.008003,-0.004032,-0.006667,0.006069,0.041494,0.054982,-0.010217,0.002324,0.042476,0.053666,0.07053,0.003714,0.039189,0.084945,-0.002249,0.039286,-0.012366,0.016433,0.019509,0.022121,-0.025475,0.089898,-0.01,0.008829,0.014046,-0.019124,-0.00563,1
0.018135,-0.044677,0.003349,0.057061,0.008768,0.034349,-0.035807,0.048974,0.018882,0.021563,0.024085,0.005256,0.030821,0.015031,-0.041028,-0.051609,-0.008008,0.014554,0.086911,0.081616,-0.000669,-0.006143,-0.012859,-0.081815,-0.032033,-0.003855,-0.016664,0.002749,-0.006443,-0.0429,0
0.022413,0.08167,0.014227,0.049213,-0.005246,0.032115,-0.001893,-0.03795,-0.014166,0.022342,-0.004173,-0.040903,0.0015,-0.002787,-0.023744,-0.000153,0.009446,-0.031726,-0.000575,-0.021585,0.000328,-0.032023,-0.009833,0.02712,0.006375,-0.026836,0.010492,-0.021281,0.025782,-0.013801,1
0.095254,-0.011298,0.017909,-0.067254,0.002843,0.020512,0.005656,-0.02435,0.014344,0.055351,0.067495,0.012125,0.050476,0.060616,0.061593,0.080782,0.005729,0.045939,0.060247,-0.056451,0.003752,0.055494,-0.000562,-0.015702,0.025899,0.021163,-0.031711,-0.003357,0.020561,-0.00594,1
0.036054,-0.000916,0.004825,0.000165,0.018982,0.025165,-0.006833,0.033523,0.029241,0.029285,0.105887,0.023295,0.023609,-0.009152,-0.027439,-0.036671,0.009626,-0.014643,0.009436,0.078167,-0.018487,-0.051529,-0.038885,0.01523,-0.021716,0.0725,0.016731,-0.024424,-0.07604,0.022814,0
0.036127,0.00946,0.006311,-0.018902,-0.002693,0.019115,-0.024113,-0.02756,-0.006913,-0.003899,-0.005659,0.040743,-0.021264,-0.009988,-0.006214,0.068514,0.01759,0.012796,0.011471,-0.009095,0.009718,-0.014491,-0.002448,-0.010898,0.028779,-0.003391,-0.028406,0.014173,0.021144,-0.000694,1
-0.048533,-0.026651,0.051458,0.060331,0.089556,0.007694,0.043343,0.000861,-0.184792,0.06837,0.024722,-0.008077,0.022292,-0.014087,-0.032219,0.004182,-0.059342,-0.01368,0.081375,0.060706,-0.090668,0.01616,-0.005272,-0.003816,-0.042121,0.065904,-0.018799,-0.001146,0.042727,-0.00419,0
-0.011709,-0.02346,-0.032746,-0.020309,-0.053298,-0.007181,-0.006925,0.04403,0.019787,0.009644,-0.000186,-0.009344,0.039019,-0.005506,0.034956,-0.014373,0.002835,0.026395,0.030458,0.004258,0.023878,0.059338,0.006188,0.012571,0.008732,-0.003519,-0.033866,-0.001972,-0.001779,-0.015676,1
0.014274,0.0094,0.001788,0.017505,-0.026456,-0.001837,-0.009199,0.008593,0.001925,-0.002076,0.023627,0.040457,0.012302,-0.048527,0.016639,-0.011015,0.008335,0.043914,-0.008217,-0.003214,0.005588,-0.004055,-0.038428,-0.020835,0.027762,0.020133,-0.004639,-0.019206,0.032366,-0.031931,1
0.025049,-0.007396,0.057994,0.007338,0.012913,-0.002373,-0.038681,-0.048452,-0.018522,-0.040328,-0.037218,-0.020692,0.015393,0.01037,-0.009254,0.014836,-0.008727,0.015215,0.006186,-0.017367,-0.040575,0.033377,0.011114,0.004779,0.027755,-0.010836,-0.010788,-0.028362,0.057429,-0.013283,1
-0.01646,0.080699,-0.038255,0.017798,-0.012075,0.053835,0.017641,-0.076296,0.016138,-0.006737,0.006293,0.030988,0.002903,0.009327,0.016526,-0.044368,0.011248,0.018188,-0.006399,-0.003472,-0.030384,-0.017911,-0.031016,0.039632,0.030575,-0.010613,-0.039527,0.019842,-0.010037,0.002816,1
0.06844,0.068898,0.035657,-0.027125,0.019634,0.005767,0.028904,-0.012541,-0.084808,-0.026323,-0.02501,-0.080186,0.078478,0.02875,-0.057032,-0.02293,0.031601,-0.056002,0.047376,0.015884,-0.008982,0.040709,-0.009269,-0.027833,0.019837,0.003671,0.008386,0.009884,0.032881,-0.028716,1
0.032258,0.048091,-0.031644,0.026399,-0.024556,0.01643,0.038812,-0.023031,0.050008,-0.009459,-0.00558,0.008432,0.015652,-0.030563,-0.035005,-0.014946,0.029913,-0.009642,0.008334,-0.015211,-0.00411,-0.026482,-0.037242,0.024218,0.064471,0.000457,0.00756,0.01475,-0.012101,0.007154,1
0.009643,0.035536,-0.02714,0.046667,-0.020888,0.016019,0.006819,-0.021737,0.051138,0.011579,0.020251,0.011673,0.017462,-0.028108,-0.012964,-0.019846,0.017251,0.011862,-0.006303,0.015295,-0.006051,-0.035333,-0.031941,-0.024428,0.041728,0.005018,-0.01609,-0.0084,-0.021675,-0.000781,1
0.019014,0.007978,0.048272,-0.004641,-0.012549,-0.008277,0.028798,-0.023331,0.0044,-0.030368,-0.061918,-0.034013,0.006032,0.00213,-0.023805,-0.037544,-0.003022,0.012464,0.031364,-0.002662,-0.021871,0.034478,0.017939,0.032468,-0.030084,-0.005497,-0.023434,0.005756,-0.012924,-0.019014,1
0.040073,0.028607,0.012261,0.04614,-0.011642,0.007941,0.026151,-0.031568,0.017689,0.037037,-0.0275,-0.02288,-0.005822,-0.016664,-0.028476,-0.014203,0.010269,-0.030755,-0.005075,-0.014381,-0.01565,-0.010659,-0.020333,0.008014,0.005702,0.000206,0.009793,0.004489,0.003623,0.00892,1
-0.009069,0.025044,-0.022234,0.036158,-0.023193,0.001772,-0.001693,0.005862,-0.021756,0.020939,-0.007937,-0.002172,-0.009869,-0.006822,0.009202,-0.009653,0.010376,0.034699,-0.010556,0.016048,0.000819,-0.041705,-0.006623,-0.015118,0.030141,0.028762,0.021479,0.02023,0.016229,-0.023976,1
0.015909,0.037379,0.011398,0.00615,-0.033074,-0.0007,0.045625,-0.037123,-0.019272,-0.02697,-0.041649,-0.015315,-0.005343,-0.010981,-0.01755,-0.066018,0.023941,0.046423,0.024404,-0.016541,-0.001191,-0.035743,0.028114,0.001336,0.039589,0.03333,-0.011215,-0.001182,-0.0065,-0.027924,1
0.056424,-0.092371,0.016142,0.030535,-0.032432,-0.11444,-0.091053,-0.047314,-0.082199,-0.004547,0.063717,-0.199649,0.175655,0.011388,0.119382,0.097219,-0.009818,-0.022169,-0.064329,-0.086244,0.042607,0.059264,0.001609,-0.004138,0.099492,0.051553,-0.029543,-0.006979,-0.112453,0.0444,1
0.006647,0.018628,0.005305,0.014415,-0.04244,0.018246,0.044298,0.016664,0.034161,0.009564,0.027009,0.024556,0.021594,-0.039094,0.01362,-0.002187,0.04199,0.026676,0.009109,-0.013816,-0.001783,0.016264,-0.025876,0.003778,0.040882,-0.00014,-0.027068,0.012922,0.01294,-0.011553,1
