@relation 'digits-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.286X3-0.28X59-0.246X10+0.239X34+0.235X35... numeric
@attribute '0.274X6+0.267X15-0.258X55-0.252X61+0.25 X7...' numeric
@attribute -0.323X44-0.277X36-0.269X45-0.248X37+0.221X39... numeric
@attribute 0.252X62-0.223X26+0.214X29-0.211X19+0.203X21... numeric
@attribute -0.317X16-0.282X8-0.249X56-0.244X63-0.237X24... numeric
@attribute '0.359X50+0.286X49+0.281X32+0.265X24+0.26 X58...' numeric
@attribute 0.278X27+0.262X26+0.257X28-0.25X52-0.234X4... numeric
@attribute -0.367X53-0.351X64+0.293X36+0.256X47+0.221X28... numeric
@attribute '-0.27X17-0.231X25+0.22 X64-0.217X13+0.215X58...' numeric
@attribute -0.351X17-0.294X25+0.241X51-0.209X10-0.205X9... numeric
@attribute -0.368X49-0.295X57-0.277X6-0.232X41-0.198X50... numeric
@attribute -0.38X49-0.333X32+0.262X17-0.237X60-0.221X41... numeric
@attribute -0.456X48-0.269X39-0.258X12-0.251X56-0.237X20... numeric
@attribute 0.343X46+0.272X17+0.267X37+0.262X60+0.239X38... numeric
@attribute 0.337X25-0.311X13-0.3X5+0.284X17+0.263X28... numeric
@attribute -0.366X9-0.341X48-0.292X5-0.257X56-0.223X36... numeric
@attribute 0.457X57-0.39X41+0.248X58-0.24X42-0.223X8... numeric
@attribute '-0.547X9-0.366X57+0.33 X5+0.264X25+0.22 X32...' numeric
@attribute 0.408X57-0.288X41-0.269X30-0.242X37-0.236X22... numeric
@attribute '0.36 X9-0.304X48-0.244X50-0.239X29-0.229X42...' numeric
@attribute -0.399X48+0.351X64+0.289X35-0.247X61-0.247X41... numeric
@attribute 0.456X32-0.326X41-0.313X5+0.291X48-0.267X31... numeric
@attribute -0.294X54+0.276X50-0.27X13+0.257X5-0.237X35... numeric
@attribute '-0.402X8+0.29 X15-0.256X41-0.239X22-0.225X16...' numeric
@attribute '0.293X61-0.28X24+0.237X60-0.227X50+0.22 X39...' numeric
@attribute -0.388X12+0.295X52+0.281X44-0.237X26+0.224X53... numeric
@attribute 0.331X26-0.3X19+0.287X52-0.224X24+0.219X50... numeric
@attribute '0.385X52-0.294X50-0.234X36-0.231X13+0.23 X24...' numeric
@attribute -0.328X18+0.285X59-0.285X10+0.269X3-0.266X56... numeric
@attribute '0.473X53-0.321X23-0.252X46+0.23 X39-0.206X42...' numeric
@attribute 0.395X50+0.323X47+0.289X55+0.275X45-0.237X48... numeric
@attribute -0.389X17+0.347X25-0.345X39+0.242X12-0.219X54... numeric
@attribute -0.333X31-0.285X12+0.267X15-0.257X8+0.243X13... numeric
@attribute 0.472X17-0.427X25-0.275X44-0.269X39-0.249X9... numeric
@attribute -0.333X20+0.303X29+0.266X56+0.246X19+0.221X31... numeric
@attribute -0.374X56+0.296X49-0.261X44+0.261X64-0.248X7... numeric
@attribute -0.448X49+0.397X32-0.233X21+0.231X42+0.228X57... numeric
@attribute -0.344X51+0.254X35-0.251X26-0.203X23+0.198X24... numeric
@attribute -0.379X31-0.271X51-0.262X7+0.254X44+0.241X42... numeric
@attribute '0.341X61+0.31 X51-0.229X23+0.223X14-0.209X5...' numeric
@attribute Digit? {0,1,2,3,4,5,6,7,8,9}

@data
-2.314374,2.071494,-1.082748,-0.786341,0.436649,-0.472153,-0.675936,0.08676,-0.335439,1.086993,0.306045,-0.790712,0.846176,-0.224977,2.363569,-0.187249,-0.359062,0.259511,1.106481,0.042495,-0.975217,0.93463,0.027303,-0.232927,0.11739,-0.838153,-1.753732,-0.373441,0.101391,0.587334,-0.233671,0.561276,-0.684601,-0.100654,0.021754,0.080035,-0.466741,-0.938721,0.184445,0.256478,8
5.636562,-1.005234,-0.310512,-0.883421,0.820776,-0.423441,1.448069,-0.726258,1.393506,-0.954125,0.762288,0.23789,-0.273907,0.228175,-1.002659,-0.396247,0.710501,-0.130336,0.006796,-0.031401,0.021246,-0.570281,0.161998,-0.518829,0.300431,0.593946,-0.274689,-1.42874,0.202045,-0.225353,-1.068919,0.355331,-0.203554,-0.456993,0.276902,-1.097868,-0.384989,-0.066837,0.008789,0.259451,4
-3.212557,0.296121,1.788374,3.248117,0.473422,-0.232844,0.489465,1.293113,0.395084,-0.883592,-0.588123,-0.38146,1.349252,1.687063,-0.819754,0.417597,-0.497533,0.706917,1.24446,-0.538069,-0.678128,0.171427,-0.293028,-0.041558,0.115673,-0.774608,-0.460075,0.126262,-0.229076,-1.421185,-0.054558,0.537899,-0.242281,0.073284,0.371529,-0.283222,0.244341,1.011349,-0.356218,-0.003619,3
-0.00147,-0.870631,-3.470776,-1.581516,0.687957,-0.685849,-0.951527,1.353634,-2.56915,0.621361,0.920182,-0.205511,-0.524752,-1.888679,1.129501,0.622411,-1.034401,0.798028,1.458501,0.909668,0.435756,-0.332825,0.056586,-0.416237,-0.642441,-0.461986,0.168298,0.18134,-0.815851,-1.002812,-0.825263,0.107043,1.50592,0.238303,-0.172663,-0.201908,-0.160424,0.334314,0.219538,-0.519284,1
5.943618,-1.43002,-0.632832,-1.893474,1.278421,0.719705,-0.265167,-1.322862,1.420982,-0.814107,1.284442,0.539127,-0.666307,0.409817,-0.019116,-0.026143,-0.258864,-0.401786,0.285875,0.00242,-0.172787,-0.638121,1.097811,0.193488,0.392354,1.168479,-0.139213,-0.155506,0.144842,-1.083121,-0.364501,0.711682,-0.084769,0.195322,0.125598,-0.349415,0.27892,-0.125125,0.127939,0.445894,4
1.199781,-1.995376,2.072976,-0.615179,0.756406,0.261367,0.482119,-0.835703,-0.821026,0.975179,1.762261,0.210781,-0.35927,-1.274611,1.815188,0.821181,-0.265769,-0.684444,0.175974,0.927875,0.380504,1.374497,-1.234898,-0.818906,-0.126898,-0.241089,-0.528758,0.263738,-0.403964,-0.225805,-0.205602,-0.043978,0.486299,0.202092,-1.027346,0.445626,-0.16493,0.235004,-0.484716,0.458837,0
-4.980896,2.619892,-1.078092,-7.110299,0.100257,4.116923,0.7742,3.11775,3.277085,0.590966,-1.988873,2.36383,-2.524603,-1.16608,0.32278,-0.189824,0.3488,1.128519,-0.432424,0.650775,0.843085,-0.279152,2.729605,-0.743344,-1.30245,-0.062525,0.694655,-0.606332,-1.108231,-0.789175,0.660466,-1.52358,0.561332,-0.935322,0.041057,-0.598416,0.379865,1.400262,-0.036475,-0.424954,5
-5.038532,4.130803,0.883008,-0.918513,1.556115,3.72496,1.058728,0.213933,2.86311,0.619255,-0.515069,1.711484,-0.483069,1.825479,-0.643263,-1.847339,2.128884,0.157203,-1.253377,-0.549306,-0.867277,0.435395,1.197529,-1.042044,1.277942,-1.102962,0.861228,-0.057217,0.006424,0.30026,0.418894,-0.514862,0.142072,-0.078327,0.350002,-0.326089,-0.074827,0.544564,-0.522509,0.088348,3
1.075492,-3.835273,-1.230742,0.521303,-0.713061,-0.324835,0.318735,2.371291,-1.169587,1.525592,-0.852117,0.109389,0.288343,0.577082,-0.414417,-0.389067,0.485942,0.848048,0.240857,0.62239,0.877898,-0.70862,0.030215,-0.462367,-0.311066,-0.224363,-0.097491,0.08706,0.108564,-0.523907,-0.215511,0.553994,-0.072408,0.454759,0.152322,0.294527,0.256879,0.10568,-0.370936,-0.107084,6
-2.243075,1.319516,4.937247,0.050714,0.625686,0.676618,1.28689,0.106892,1.005604,-1.164077,1.784794,-0.933428,-0.825258,-0.298139,0.519211,-1.38875,0.791381,-0.207658,-0.467555,0.284842,-0.230575,-1.264504,0.233727,-0.838728,1.103861,1.028516,-0.435324,0.068678,-0.109387,-0.33681,-0.328044,-0.800164,0.102581,-0.580965,0.842089,0.045959,-0.199426,0.186725,0.26901,-0.339715,9
1.012128,-5.799817,-2.135476,2.649786,-3.534455,-0.709813,-2.404875,3.025209,0.749835,-0.802141,-0.966195,-0.745012,-6.659281,-1.117759,-0.778376,-4.387341,-1.404305,0.155158,0.201826,-3.199966,-2.215628,1.586431,-0.565269,-0.290577,-0.953013,0.20538,0.031841,-0.611302,0.694087,-0.773246,-0.999853,0.493248,0.483683,0.854181,-0.185436,0.483786,0.268464,0.133814,0.224635,-0.346485,6
-0.419706,-1.59679,-2.992647,-5.123706,-2.551445,-6.153827,8.51205,-4.065406,-17.899097,-20.9133,-8.271268,13.937979,-10.412019,12.41365,18.552925,5.494839,6.448203,8.20042,-4.057705,-2.89354,0.67384,0.229781,-1.163006,-0.431613,0.321759,1.095883,-1.592533,0.623532,0.110526,-0.201801,-0.440054,-2.265763,-0.927611,2.316565,0.894114,-0.978833,-0.516875,-0.601821,-0.071618,0.625315,1
-1.216663,3.598554,-0.270597,-0.844292,1.484867,-0.640961,-0.685969,1.47329,0.212798,-1.326211,-0.407851,0.386749,0.142777,-3.114997,1.080369,-0.676004,-1.077589,0.815397,0.69026,-0.109591,1.348483,-0.44596,-0.665891,-0.411435,-0.604582,0.349758,-0.177612,0.968363,0.67101,-0.59297,-0.411839,0.615509,-0.815969,-0.328894,0.522617,-0.476197,-0.126435,-0.19777,0.303344,0.620828,7
-2.236455,1.218164,-1.327858,-3.930486,-0.388342,0.085836,-0.442349,0.259529,0.051691,1.007434,-0.419855,-0.330176,-0.834598,-0.596871,0.908032,0.67086,-0.483339,1.121888,1.544309,0.972586,0.109778,0.091568,0.255325,0.127503,-1.984529,0.212611,-0.982197,-1.492809,0.308715,0.107262,0.744427,-0.240243,-0.269818,-0.267132,-0.704969,-0.55155,0.367018,0.67344,1.693355,-0.228626,5
5.584944,-0.626616,-0.506018,-0.199673,1.999025,1.753049,0.431781,-1.352706,1.53581,-0.294265,0.054219,1.906361,0.023192,-0.012284,-0.030193,-0.271448,-0.442042,0.435239,0.807299,-0.109689,-0.479014,-0.329415,0.7684,0.173899,-0.40474,1.420275,-0.143205,-0.680977,0.09137,-1.074226,-0.156105,1.175889,0.061677,0.582402,0.108561,-0.506594,0.66603,-0.06427,0.596736,0.98364,4
7.293232,-0.628142,0.43216,-2.384445,-1.539233,2.029451,-0.181544,-0.505095,0.923621,-2.761718,2.60264,-0.162236,1.572012,0.412312,-0.638512,-1.540602,1.499706,0.624562,1.065723,-0.93556,-0.790495,-0.932483,1.079253,1.765546,-1.232317,-0.410778,-1.767702,0.706988,0.363094,-0.292045,-0.393794,-0.532644,-0.013794,-0.922428,0.058838,-0.263499,-1.261823,0.961659,-0.670911,0.360885,4
1.529707,5.647424,0.174846,-0.033971,-0.902735,-1.055902,-2.272599,0.667083,1.513667,-0.265156,-0.951412,-0.186254,-0.030442,0.020444,1.32548,-1.374365,0.701363,0.502999,-0.030701,1.132002,0.15998,-0.991451,-0.351793,1.36118,0.283901,0.338375,0.781881,0.451777,0.422582,0.385817,0.405125,0.715763,-0.621505,0.681818,0.613312,-0.084514,0.558427,0.582944,-0.790856,-0.551562,7
-4.879372,-1.655161,-1.301469,-1.309123,1.320296,3.536361,-0.473736,1.907756,-0.115878,0.185627,1.002585,1.595689,-0.037706,-0.351091,0.729033,-0.25759,0.045825,0.727872,0.841186,-0.005068,-0.121123,-0.384112,-0.359905,-0.136048,0.55268,-1.097664,0.498377,-0.569956,0.170085,0.086366,0.288615,0.464825,0.581353,0.478688,0.096052,-0.905771,-0.036395,0.290309,0.289039,-0.6085,2
-4.095565,-0.80217,-1.512003,-2.284374,-0.121314,-1.996264,5.943912,-1.730675,-9.561253,-11.078053,-4.435996,7.811788,-0.21434,6.512787,0.845643,-8.706285,-3.603991,-11.613378,4.632167,8.037508,2.287747,1.914549,1.819033,-0.081304,-2.650445,-0.770559,1.10955,-0.417992,1.553386,-0.41542,-0.435251,-3.548265,-0.821054,2.221247,0.85911,-1.062641,-0.447146,-0.447671,0.135233,0.054538,8
-5.623986,-0.350981,-1.042237,-0.795769,1.612988,3.369706,-1.582311,1.312042,0.940641,-0.434254,-0.433662,2.107564,1.107013,-0.554272,0.608678,-0.475393,0.380496,1.000547,0.574123,-1.374314,0.085285,-0.347743,0.87674,-0.975077,0.056478,-1.612573,0.93205,-1.642282,1.280413,-0.399249,-0.521199,-0.383939,1.578952,0.123267,-0.209845,-0.471276,-0.676087,-0.190895,0.041071,-0.638042,2
-6.995306,0.697454,-0.622757,-0.48345,0.188538,0.540292,0.232229,-0.565166,-2.438517,-5.366098,-3.188702,5.12778,2.291861,2.551586,-2.622654,-9.504441,-3.665064,-10.775824,4.700131,6.791704,2.070448,1.868442,3.121918,-1.501369,-1.173191,-1.935499,0.820376,-0.003365,3.051396,1.342294,0.02589,3.824959,1.777991,-5.249097,-0.276741,1.60334,0.633006,0.48234,1.157662,-0.430006,2
-2.359026,0.59343,-0.351572,-7.094331,-0.273444,0.976772,2.171813,-0.663342,2.378495,-1.277019,-0.936653,2.412254,-0.497094,-0.169058,-3.291022,-0.339551,0.080372,1.596053,0.86738,-0.367692,-1.034088,0.342059,0.518385,-0.41888,1.445405,-0.614967,1.264609,0.91442,-0.781167,0.286081,-1.012677,0.353161,0.461189,0.496388,-0.439756,-1.024332,-0.121431,0.444194,0.659957,0.335763,5
0.379078,6.635651,0.553619,-0.199994,-1.575752,-0.16901,-2.423317,1.469734,1.76948,-0.000319,-1.17381,0.272386,-0.473406,-0.671304,2.385503,-0.804324,-0.565548,0.266336,-0.021897,1.370334,0.238642,-1.375848,-0.234457,2.285571,0.939917,1.404819,1.16293,1.678918,2.197154,-1.13071,0.49312,0.214143,0.501204,0.083733,0.075652,-0.577144,0.20834,-0.234982,-0.958781,0.073771,7
-1.852952,1.292553,3.843189,0.031434,0.559689,-0.431867,0.858283,-0.337821,-0.034191,-0.503821,1.47439,-1.373133,-0.501529,0.146272,0.10192,-0.836421,0.762476,-0.579728,-0.949787,-0.096019,0.389122,-0.656229,-0.716564,-0.602842,0.183948,0.377226,-0.388289,-0.593368,-0.115485,-0.09862,-0.107141,-0.363491,0.261983,-0.135175,0.161678,-0.005084,0.054945,-0.113446,0.390867,-0.071719,9
-5.572945,2.850707,-0.773459,-7.000631,-1.005081,3.242501,4.33225,1.872216,4.161973,-0.529533,-0.357323,2.548182,-2.044864,-0.448271,-2.363046,-1.625261,2.35775,1.278106,-0.879476,1.245002,-0.721771,0.050238,0.897602,-1.842612,1.203193,-1.206501,-0.078415,-0.324785,-1.798109,0.477005,-0.366955,-0.738034,0.168755,-0.043741,0.965944,0.336751,0.454118,0.496609,-0.631487,0.845193,5
5.783838,-1.970548,-0.103982,-1.093876,1.088625,-0.138354,1.765345,0.106454,2.079744,-1.181708,0.138753,0.727066,0.204159,0.791063,-1.1811,0.372311,-0.191625,0.165917,0.90859,-0.62332,-0.02458,0.380132,-0.258216,0.175719,0.3813,-0.065023,-0.506506,-1.238451,0.006617,-0.18027,-0.921962,-0.558016,-0.176036,-1.140044,-0.015324,-0.669785,-0.384991,-0.571567,0.664482,0.269498,4
-1.700929,1.559111,-2.653974,-1.835419,1.250384,-0.502403,-0.31727,-0.449501,-2.034536,1.94366,0.614184,-0.556607,-0.604018,-0.426815,0.66592,-0.900101,-0.866246,0.880448,1.026284,-0.118575,0.387485,-0.019072,0.097532,-0.35022,0.282281,0.242463,-2.146596,-0.273762,0.741993,0.289491,-0.223823,0.397407,0.025171,-0.167687,-0.042449,-0.035363,-0.939898,-0.572653,-0.088032,0.201007,8
-1.938418,1.694951,-1.396512,-0.958899,1.92359,1.531332,0.897901,0.081874,-0.715831,2.518087,-0.088667,-0.664463,-0.254529,1.113079,1.647181,-1.446155,-0.453724,0.275258,0.688931,-1.620305,0.419596,0.025922,0.565671,-0.06569,0.234396,-1.069989,-1.321365,-1.754178,0.511342,0.444526,0.886274,0.132725,-0.674539,-0.076371,-0.3338,-0.480496,-0.864682,0.071802,-0.761151,-0.558823,8
2.857427,-0.315635,0.357908,-2.979548,-0.878345,-2.696067,-0.343304,-0.768136,1.367845,-1.869653,0.66991,-1.750162,-0.29208,0.550499,-0.857959,0.98695,0.718782,-0.775274,-0.291093,-0.007697,-0.248962,0.088373,0.860405,-0.490607,-0.072415,0.260587,0.833278,-0.656173,-0.363465,0.649724,0.04648,-0.418028,0.226507,-0.230622,-0.489379,-0.358593,-0.830021,-0.051461,-0.187167,-0.78699,4
-1.773355,-0.241168,4.400997,1.88997,0.838657,0.14479,-0.381453,-0.053831,-0.970512,0.108908,1.260756,-0.831067,-1.207855,-0.670303,0.785909,-0.350759,-0.413015,0.228825,0.349223,0.339319,0.043742,-1.123977,0.896666,-0.228233,0.676459,0.336967,-0.986469,-0.045777,0.714442,-0.134051,-0.357753,-0.401073,-0.269571,-0.876171,0.892731,-0.372332,-0.248324,0.069384,0.031109,-0.127509,9
1.170581,1.18699,2.474361,-3.646299,0.370562,1.135681,-1.143138,-1.581414,2.095437,0.228435,-0.679398,0.694734,0.335118,0.489305,1.177978,0.041694,-0.516375,0.581767,0.922525,-0.468599,-0.074299,0.484225,0.68139,1.157678,-1.6282,0.870602,0.05028,0.514964,0.515037,-1.03238,0.838999,0.487502,-0.703287,0.294825,0.079436,0.890801,0.016365,-0.506413,0.133812,-0.777341,0
-1.849909,2.58037,-1.613162,-0.719063,1.548122,0.200176,-0.989411,-0.162093,-0.499202,1.419048,0.745261,-0.666276,-0.328558,0.456655,1.409454,-0.713652,0.086515,-0.297121,-0.337514,-0.393503,0.5756,0.594554,0.332082,-0.446259,0.24168,0.493551,-1.135113,0.330352,0.597893,0.626841,-0.062365,0.66304,0.058875,0.217752,-0.587458,0.229769,-1.229857,-1.208723,-0.570965,-0.27711,8
-0.636391,1.335986,3.520816,-0.163467,0.044745,-0.56658,-0.000484,-0.141135,1.369655,-1.061916,0.873659,-1.140216,0.941104,0.230398,1.60493,-0.324845,0.733985,-0.084598,0.581222,0.48329,-0.687857,-0.122681,-0.742003,-0.928638,-0.676069,1.489451,0.290726,-0.832853,-0.225461,-0.255204,-0.055308,0.030125,0.58016,0.097507,-0.143215,-0.200538,-0.020406,-0.203414,0.10342,-0.503665,9
-2.195766,0.895539,-1.740045,-0.518331,1.301159,0.039162,-0.263318,-0.350886,-1.331236,1.58658,1.037313,-0.715357,1.079283,0.007313,1.991375,-1.026722,-0.15861,-0.26136,0.312659,-0.589544,-0.623697,0.643914,-0.696982,-0.636766,1.205949,0.036241,-1.533953,-0.454701,0.708401,0.914673,-0.040483,-0.216532,0.236086,-0.22102,0.261861,-0.026721,-0.686373,-0.592374,-0.297283,0.333012,8
1.158006,-3.289092,2.8263,-0.166969,-0.814852,-1.102346,-2.125272,0.694072,-0.533803,-0.429723,-0.78176,1.037432,-0.045283,-1.864066,-0.29758,0.6473,0.059553,0.961216,0.999931,1.183753,-0.403756,0.07738,0.42662,-0.756762,0.230909,-0.847264,-0.99246,-0.444033,0.030213,0.153064,0.819968,-0.632813,0.171915,-0.162665,0.830826,0.302954,0.238413,0.748927,-0.792387,-0.168972,0
2.209331,1.229668,1.081372,2.017701,0.519515,-1.010511,3.513351,-2.340417,0.640094,-0.294763,-1.154024,0.910637,0.300685,-1.240898,-1.731186,1.181072,0.324848,0.4515,0.052434,-0.446566,-1.29939,1.515305,0.51269,-0.666322,-1.197079,-1.011703,-0.06197,-1.322262,-0.228154,0.538066,-0.478621,0.90658,-0.780788,-0.053988,-0.526724,-0.397085,-0.640186,-1.127235,0.138225,0.47071,1
-1.846375,0.416863,-0.791935,1.736526,-1.392838,-0.868585,-1.709882,-3.580732,1.220926,0.355729,-2.325744,1.007318,1.526091,-0.27066,-0.582513,-0.229274,0.174947,1.249326,0.286627,-0.153896,0.509477,0.051925,1.375399,-0.578712,-0.72664,1.273364,-0.152663,0.00505,0.500219,1.380698,-1.065391,-0.063895,-0.379799,0.161692,0.278253,1.372225,0.297928,0.073945,-0.642383,-0.357563,2
-6.040959,1.924409,2.767333,0.571414,0.874578,2.505937,1.525096,3.246726,2.519711,-0.410268,-0.67614,1.07459,-0.119872,1.473037,-0.605913,-1.401332,1.105413,0.504192,-0.521709,-0.16426,-0.250449,0.141414,0.67354,-1.183898,1.832612,-0.700022,-0.114379,1.647535,-0.637454,-0.66923,-0.079618,-0.06111,0.001218,-0.020947,0.32459,0.200295,0.071076,0.062303,-0.679709,0.736798,3
4.414677,-2.391137,-0.942935,-0.080004,2.452491,2.784019,0.641519,-0.297172,0.896305,0.613716,-0.097725,1.707394,-0.536978,0.571024,0.2084,0.105882,-0.942571,0.808429,1.572323,-0.065531,0.346584,-0.119949,0.86819,1.021904,-1.05583,2.198637,0.65053,-0.570807,-0.667397,0.290367,0.537621,0.246531,-0.44645,0.082242,0.119074,0.180277,0.602073,0.106938,-0.79123,0.482308,4
-0.999025,-0.851574,3.73778,-1.388115,-1.398393,-1.035607,2.216256,1.830552,0.271773,0.261424,-0.104924,-1.652534,-1.644579,0.717192,-0.57983,0.322677,-0.406545,0.089479,0.050441,-0.340664,0.982177,-0.981519,0.39297,0.842173,0.550853,-0.803772,0.445059,-0.455944,0.758411,0.979658,-0.403094,-0.386977,-0.070707,-0.675648,-0.143351,-0.837528,-0.579504,-0.860792,0.310528,0.245429,5
0.433726,-4.473941,-2.438086,4.073504,-2.237318,-0.51629,-2.632847,4.178996,-0.078211,-1.41891,0.102399,-1.304284,-7.963288,-0.701077,-1.446146,-4.056636,-1.078539,-0.493411,-0.325508,-3.148565,-4.820787,2.40566,-0.916034,0.747137,-0.848293,0.920603,1.446368,-0.464598,1.485748,-0.094286,-1.978066,-0.995083,-0.676055,0.225753,-1.529747,1.814182,0.890171,0.17464,-0.139136,-0.341837,6
-2.624423,2.919396,-1.362815,-1.970304,2.555845,1.447853,-2.101663,2.357492,1.548738,-2.118715,0.890697,0.990122,-0.626372,-2.229059,0.569094,-0.767173,0.928931,0.326689,-0.638186,-0.114249,2.080457,-0.393333,-0.338133,-1.624752,-1.215685,-0.105236,0.982092,0.121741,0.69159,-0.260529,0.168025,0.128991,0.253887,0.044361,0.847219,0.210632,-0.024622,-0.779858,-0.482712,0.946454,7
-0.960801,0.600654,-1.600121,-0.827279,0.602627,-1.15515,0.532641,-1.097822,-1.925944,0.691802,0.213444,-0.67761,0.713735,-0.861665,-0.091007,-1.067603,0.373633,-0.730821,-1.024633,-0.491577,-1.017824,-0.321999,0.077615,-0.848141,0.747107,0.754019,-0.709168,-0.806983,-0.79408,0.623336,-0.157983,-0.123223,0.417096,0.01591,0.308742,-0.397101,-0.079902,-0.005642,-0.082587,0.714238,8
-2.803069,-2.051876,4.078631,0.914844,-0.986693,0.280536,-0.815353,0.515458,-0.122719,-2.342331,1.448716,-0.167878,-1.034802,-2.934544,0.368632,0.139767,-0.024468,-1.584056,-1.603924,0.058931,0.259118,-1.088891,-0.741441,0.743424,1.596536,-1.582897,-1.426572,-0.760566,0.078547,0.431094,1.96194,-0.274017,-0.941051,-0.211118,0.106049,-0.424065,-0.142824,0.083299,0.085144,0.399776,9
2.744927,-2.433531,2.495014,-0.583983,0.387802,-0.351986,0.479464,-1.153164,-0.54297,0.796444,0.600728,0.493815,-0.055556,-0.427899,0.335395,0.052997,0.399139,0.339907,0.697087,0.607306,-0.201603,0.549962,0.22115,-1.385752,0.308156,-0.655196,0.763687,0.251524,-0.241406,-0.58549,-1.124448,0.498578,0.206051,-0.013064,-1.034773,-0.571948,-0.943147,0.126317,-0.805353,-0.080925,0
0.647511,0.761048,-3.157329,0.117038,0.205815,-1.305131,2.901437,-1.609949,-1.297535,-0.56563,0.389091,-0.722539,-0.029067,-1.34303,-1.359551,1.146492,-0.557101,0.43226,0.768523,-0.732492,-1.715684,-0.014412,1.095684,0.072397,-0.039279,-1.226709,0.843319,-0.323839,0.413232,-0.56236,0.300089,-0.195319,0.093154,-0.366971,0.382574,-0.113659,-0.639285,-1.114889,-0.356547,-0.533752,1
-2.332164,-2.019995,-2.005803,4.223201,-3.753875,0.682103,-1.060845,-6.142073,3.315402,-0.473068,0.596161,0.020339,-0.265389,1.160096,0.968632,-0.058767,-0.184509,0.841425,1.483615,0.187492,2.339387,-0.734844,0.318171,-0.791399,0.349331,-0.879897,0.367085,-0.833956,-0.928197,0.054205,-0.914472,-0.538775,1.4844,0.356755,-1.374849,0.81134,0.577699,0.07117,-0.240973,-0.112677,2
-2.186423,1.643584,4.026391,2.105275,0.502181,-0.336358,-1.107984,0.871882,0.934532,-0.129845,-0.192985,-0.724392,0.067237,2.041951,0.360628,0.041293,-0.009019,0.352289,0.744387,0.118846,-0.477904,0.253781,0.382625,0.18183,0.826342,0.324002,0.116441,0.864691,0.150947,0.376032,-0.429272,-0.056985,0.374291,-0.202188,-0.342831,-0.29516,-0.295078,-0.307061,0.58687,-0.129066,3
4.210615,-3.064455,0.177117,-0.662189,2.264577,3.247284,0.025772,-0.485113,0.728226,0.824644,-0.237527,1.829097,-0.889103,0.027324,0.611425,0.209837,-0.845942,0.754338,1.513733,0.11378,0.288335,-0.281289,1.299529,1.517831,-1.316269,2.102243,0.997453,-0.784449,-0.751857,0.981732,0.618485,-0.131478,-1.111864,-0.464566,0.331243,0.111503,0.470469,0.152646,-0.854632,0.012142,4
-4.143809,1.678252,2.439977,-3.52191,-0.465134,2.530435,4.012558,3.129413,3.732261,0.056619,-0.520293,0.373279,-1.746192,1.453097,-0.585535,-0.533916,1.236713,0.619836,-0.338874,0.054899,0.525029,0.041165,0.831335,-1.032527,0.339916,-0.275359,1.339505,0.086905,-0.585914,0.077667,0.000542,-1.415886,0.817846,-0.632223,0.049005,-0.010323,-0.319495,-0.325946,-0.999232,0.218431,5
-0.100199,-4.415323,-2.83497,3.315455,-2.271132,-0.244065,-1.458776,2.661697,-0.170459,-0.545161,-0.479944,-0.29142,-3.105431,-0.112952,-1.141608,-1.101424,-0.329857,0.485389,0.154076,-0.246475,-0.391411,-0.380784,0.107325,0.435503,-0.232406,0.088189,0.340392,0.298707,0.164915,-0.644281,0.60244,0.16236,0.082935,0.076793,-0.463931,-0.01705,-0.147382,-0.655086,0.163122,0.020085,6
-0.233074,4.096446,0.426913,0.177351,0.301761,-2.039608,-2.795154,0.057394,1.580172,-1.295361,-0.799073,-0.830897,0.153465,0.607993,0.078856,-0.094666,0.754707,0.646121,0.586243,0.635359,-0.452464,0.169357,0.744142,-0.263552,-0.51748,0.438466,-0.422001,-0.399227,-0.292637,0.954758,0.339222,-0.312827,-1.092381,-0.494059,-0.62761,0.428272,-0.217931,-0.395037,0.385733,-0.180107,7
-3.005656,0.55963,-1.952588,-2.331394,0.726194,-1.613173,2.978114,-1.571724,-5.53994,-4.915738,-1.77339,3.014231,1.974396,1.623728,-2.434225,-8.932499,-4.663627,-12.338673,4.382641,6.605393,0.930154,1.711885,2.744977,-0.650201,-0.953541,-0.68075,0.893576,-0.43623,0.956618,1.751229,0.935639,3.626289,2.211625,-4.674145,-0.355774,1.852953,0.743856,0.848492,0.032853,-1.000676,8
-2.24998,-0.308003,4.007638,1.700254,0.733289,-0.309014,0.225918,0.282024,0.297915,-2.339333,0.979163,0.089241,0.196841,-1.9401,0.528858,1.39794,-0.909985,-0.660279,0.42103,0.301493,-0.731711,0.645944,-1.123911,-0.539491,0.566107,0.426343,-0.336405,-0.0633,-0.807121,-0.110955,1.034914,-0.651844,0.754992,0.076575,-0.963725,-0.251444,0.181613,0.381532,0.01579,0.381005,9
2.023856,-3.458203,3.084152,-0.590608,0.114645,-0.398335,-1.132226,-0.456626,-1.031721,0.648391,0.278686,0.804113,-0.457869,-0.802089,-0.097173,0.07359,0.179529,0.452125,0.413244,0.858838,0.057846,0.053813,0.137051,-0.770456,0.397466,-0.825261,-0.437534,-0.084838,-0.234587,-0.493734,-0.471086,-0.355673,-0.144585,-0.393772,-0.056041,-0.082579,-0.055658,0.542384,-0.525604,-0.171196,0
